848	26
849	3
850	22
851	6
852	11
853	27
854	22
855	21
856	10
857	0
858	5
859	7
860	31
861	12
862	19
863	2
864	20
865	10
866	14
867	29
868	13
869	12
870	4
871	7
872	16
873	2
874	14
875	2
876	1
877	14
878	18
879	29
880	23
881	31
882	10
883	23
884	31
885	18
886	17
887	19
888	15
889	11
890	10
891	14
892	8
893	26
894	25
895	31
896	13
897	7
898	7
899	5
900	2
901	6
902	11
903	23
904	7
905	16
906	17
907	25
908	21
909	8
910	29
911	14
912	21
913	9
914	26
915	3
916	1
917	20
918	18
919	27
920	25
921	12
922	22
923	26
924	29
925	7
926	11
927	1
928	10
929	8
930	23
931	20
932	12
933	20
934	31
935	27
936	17
937	9
938	5
939	18
940	23
941	10
942	28
943	2
944	10
945	24
946	4
947	22
948	19
949	21
950	5
951	26
952	29
953	12
954	4
955	22
956	12
957	5
958	14
959	18
960	3
961	15
962	16
963	20
964	15
965	26
966	7
967	17
968	10
969	29
970	15
971	2
972	7
973	15
974	8
975	2
976	1
977	9
978	15
979	16
980	20
981	15
982	11
983	10
984	7
985	10
986	2
987	5
988	10
989	10
990	22
991	5
992	20
993	11
994	5
995	10
996	29
997	5
998	10
999	16
1000	2
