518	28
519	10
520	0
521	13
522	22
523	12
524	30
525	5
526	20
527	25
528	10
529	31
530	21
531	1
532	14
533	21
534	6
535	4
536	26
537	24
538	10
539	13
540	22
541	29
542	7
543	25
544	24
545	21
546	13
547	26
548	13
549	25
550	4
551	2
552	26
553	20
554	10
555	29
556	29
557	31
558	20
559	15
560	25
561	14
562	16
563	31
564	15
565	0
566	32
567	8
568	9
569	1
570	3
571	10
572	12
573	6
574	12
575	7
576	25
577	2
578	21
579	31
580	24
581	30
582	14
583	2
584	12
585	15
586	29
587	12
588	7
589	11
590	18
591	13
592	32
593	24
594	10
595	4
596	31
597	30
598	11
599	6
600	14
601	1
602	27
603	5
604	7
605	14
606	30
607	14
608	22
609	3
610	13
611	32
612	10
613	27
614	2
615	19
616	23
617	14
618	17
619	12
620	7
621	2
622	17
623	3
624	6
625	18
626	4
627	9
628	18
629	1
630	27
631	28
632	17
633	4
634	27
635	14
636	8
637	10
638	16
639	20
640	24
641	1
642	0
643	0
644	10
645	21
646	18
647	16
648	20
649	17
650	15
651	22
652	9
653	7
654	24
655	15
656	4
657	21
658	10
659	10
660	32
661	12
662	32
663	12
664	27
665	28
666	18
667	14
668	8
669	27
670	15
671	30
672	14
673	5
674	15
675	26
676	12
677	20
678	3
679	4
680	22
681	25
682	19
683	25
684	7
685	18
686	19
687	26
688	2
689	5
690	6
691	4
692	0
693	24
694	17
695	14
696	29
697	10
698	23
699	15
700	21
701	6
702	21
703	28
704	4
705	25
706	15
707	0
708	29
709	0
710	29
711	32
712	19
713	27
714	24
715	11
716	5
717	29
718	25
719	31
720	9
721	8
722	0
723	30
724	17
725	30
726	11
727	0
728	19
729	13
730	27
731	18
732	32
733	8
734	2
735	1
736	29
737	17
738	25
739	24
740	0
741	10
742	1
743	13
744	15
745	0
746	11
747	31
748	19
749	2
750	5
751	23
752	23
753	9
754	16
755	1
756	1
757	17
758	1
759	11
760	6
761	24
762	3
763	29
764	27
765	21
766	10
767	11
768	26
769	3
770	4
771	4
772	26
773	20
774	28
775	11
776	11
777	6
778	5
779	30
780	17
781	23
782	9
783	23
784	6
785	9
786	1
787	5
788	29
789	5
790	8
791	5
792	27
793	17
794	27
795	14
796	23
797	17
798	0
799	8
800	14
801	1
802	32
803	7
804	11
805	7
806	10
807	32
808	22
809	4
810	6
811	13
812	2
813	16
814	8
815	3
816	25
817	1
818	20
819	13
820	8
821	14
822	27
823	20
824	1
825	18
826	13
827	17
828	16
829	3
830	1
831	6
832	23
833	32
834	8
835	16
836	4
837	9
838	20
839	7
840	20
841	2
842	13
843	10
844	14
845	10
846	8
847	23
848	23
849	22
850	6
851	3
852	7
853	9
854	9
855	4
856	15
857	20
858	20
859	13
860	1
861	1
862	7
863	4
864	20
865	25
866	25
867	32
868	32
869	1
870	12
871	11
872	12
873	8
874	16
875	25
876	15
877	11
878	27
879	9
880	4
881	16
882	16
883	16
884	27
885	16
886	10
887	25
888	22
889	27
890	16
891	16
892	7
893	32
894	15
895	1
896	22
897	10
898	4
899	7
900	9
901	25
902	11
903	12
904	1
905	10
906	14
907	25
908	1
909	32
910	27
911	9
912	10
913	14
914	32
915	11
916	12
917	15
918	11
919	7
920	1
921	1
922	15
923	10
924	7
925	12
926	15
927	4
928	10
929	14
930	27
931	10
932	14
933	9
934	9
935	32
936	20
937	7
938	14
939	14
940	1
941	1
942	7
943	7
944	20
945	20
946	12
947	10
948	7
949	4
950	11
951	14
952	12
953	1
954	9
955	4
956	20
957	20
958	10
959	1
960	11
961	12
962	1
963	9
964	12
965	10
966	10
967	12
968	1
969	1
970	10
971	14
972	14
973	1
974	12
975	14
976	9
977	12
978	9
979	9
980	9
981	12
982	9
983	12
984	9
985	1
986	12
987	1
988	1
989	14
990	10
991	14
992	1
993	1
994	1
995	10
996	14
997	1
998	14
999	1
1000	14
